ID,whiteElo,blackElo,result,eloChange
B0#10,2530,2590,0.5,0.9
B0#11,2515,2325,1,2.5
B0#12,2510,2590,0,-3.9
B0#13,2415,2615,0,-2.4
B0#14,2465,2545,0,-3.9
B0#15,2565,2530,0.5,-0.5
B0#16,2545,2550,0.5,0.1
B0#17,2325,2465,0,-3.1
B0#18,2590,2565,0.5,-0.4
B0#19,2590,2530,1,4.1
B0#20,2545,2415,0.5,-1.8
B0#21,2550,2510,0.5,-0.6
B0#22,2530,2515,0.5,-0.2
B0#23,2615,2605,0.5,-0.1
B0#24,2565,2545,1,4.7
B0#25,2465,2530,1,5.9
B0#26,2510,2565,0.5,0.8
B0#27,2515,2590,1,6.1
B0#28,2565,2590,0.5,0.4
B0#29,2545,2615,0,-4.0
B0#30,2545,2325,1,2.2
B0#31,2415,2605,1,7.5
B0#32,2530,2550,0.5,0.3
B0#33,2615,2510,0.5,-1.5
B0#34,2550,2565,0.5,0.2
B0#35,2590,2515,0.5,-1.1
B0#36,2530,2545,1,5.2
B0#37,2605,2545,0.5,-0.9
B0#38,2325,2415,1,6.3
B0#39,2565,2530,0.5,-0.5
B0#40,2590,2465,0.5,-1.7
B0#41,2465,2590,0.5,1.7
B0#42,2565,2565,0.5,0.0
B0#43,2510,2605,0.5,1.3
B0#44,2415,2545,0,-3.2
B0#45,2325,2530,0,-2.4
B0#46,2545,2590,0.5,0.6
B0#47,2515,2550,0.5,0.5
B0#48,2530,2615,0.5,1.2
B0#49,2590,2325,1,1.8
B0#50,2615,2565,1,4.3
B0#51,2590,2545,1,4.4
B0#52,2550,2465,0.5,-1.2
B0#53,2565,2515,0.5,-0.7
B0#54,2605,2530,0.5,-1.1
B0#55,2530,2415,0.5,-1.6
B0#56,2545,2510,0.5,-0.5
B0#57,2545,2550,1,5.1
B0#58,2515,2615,0.5,1.4
B0#59,2530,2590,0.5,0.9
B0#60,2465,2565,0.5,1.4
B0#61,2325,2590,0,-1.8
B0#62,2415,2510,0,-3.7
B0#63,2565,2605,0.5,0.6
B0#64,2530,2545,0.5,0.2
B0#65,2545,2565,0.5,0.3
B0#66,2605,2515,0.5,-1.3
B0#67,2550,2325,0.5,-2.9
B0#68,2590,2415,1,2.7
B0#69,2510,2530,0,-4.7
B0#70,2590,2530,0.5,-0.9
B0#71,2565,2545,0.5,-0.3
B0#72,2615,2465,1,3.0
B0#73,2530,2550,0.5,0.3
B0#74,2515,2545,1,5.4
B0#75,2545,2615,0.5,1.0
B0#76,2590,2590,0.5,0.0
B0#77,2565,2510,0,-5.8
B0#78,2325,2565,0,-2.0
B0#79,2415,2530,0.5,1.6
B0#80,2465,2605,0,-3.1
B0#81,2510,2515,0.5,0.1
B0#82,2545,2465,0.5,-1.1
B0#83,2605,2545,0.5,-0.9
B0#84,2530,2565,0.5,0.5
B0#85,2590,2415,1,2.7
B0#86,2550,2590,0.5,0.6
B0#87,2615,2325,1,1.6
B0#88,2565,2530,0.5,-0.5
B0#89,2325,2605,0,-1.7
B0#90,2545,2545,1,5.0
B0#91,2515,2530,0.5,0.2
B0#92,2530,2615,0.5,1.2
B0#93,2590,2565,1,4.6
B0#94,2465,2510,0,-4.4
B0#95,2590,2550,1,4.4
B0#96,2415,2565,0,-3.0
B0#97,2550,2415,1,3.1
B0#98,2530,2465,1,4.1
B0#99,2605,2530,0.5,-1.1
B0#100,2565,2515,0,-5.7
B0#101,2545,2325,1,2.2
B0#102,2615,2590,0.5,-0.4
B0#103,2565,2590,0.5,0.4
B0#104,2510,2545,0.5,0.5
B0#105,2465,2565,1,6.4
B0#106,2590,2615,0,-4.6
B0#107,2415,2515,0,-3.6
B0#108,2550,2565,0.5,0.2
B0#109,2545,2530,0.5,-0.2
B0#110,2530,2545,0,-4.8
B0#111,2590,2605,0.5,0.2
B0#112,2325,2510,0,-2.6
B0#113,2545,2590,0.5,0.6
B0#114,2510,2530,0.5,0.3
B0#115,2605,2590,0,-5.2
B0#116,2565,2545,1,4.7
B0#117,2515,2465,0.5,-0.7
B0#118,2530,2325,1,2.4
B0#119,2565,2415,1,3.0
B0#120,2615,2550,0.5,-0.9
B5#1,2811,2797,0.5,-0.2
B5#2,2711,2594,0.5,-1.6
B5#3,2777,2865,0.5,1.2
B5#4,2738,2706,0.5,-0.5
B5#5,2594,2777,0.5,2.4
B5#6,2865,2738,1,3.2
B5#7,2797,2706,0.5,-1.3
B5#8,2811,2711,0.5,-1.4
B5#9,2738,2594,1,3.0
B5#10,2777,2811,0,-4.5
B5#11,2706,2865,1,7.1
B5#12,2711,2797,0.5,1.2
B5#13,2594,2706,0,-3.4
B5#14,2811,2738,0.5,-1.0
B5#15,2797,2865,0,-4.0
B5#16,2711,2777,0.5,0.9
B5#17,2865,2594,1,1.7
B5#18,2738,2711,0.5,-0.4
B5#19,2706,2811,0.5,1.5
B5#20,2777,2797,1,5.3
B5#21,2777,2738,0.5,-0.6
B5#22,2711,2706,0.5,-0.1
B5#23,2811,2865,0.5,0.8
B5#24,2797,2594,1,2.4
B5#25,2738,2797,1,5.8
B5#26,2865,2711,0.5,-2.1
B5#27,2706,2777,0.5,1.0
B5#28,2594,2811,0.5,2.8
B5#29,2865,2706,1,2.9
B5#30,2706,2865,1,7.1
B5#31,2865,2706,0.5,-2.1
B5#32,2706,2865,0.5,2.1
B5#33,2865,2706,1,2.9
B8#1,2648,2794,0.5,2.0
B8#2,2631,2735,0,-3.5
B8#3,2784,2843,0.5,0.8
B8#4,2776,2654,0.5,-1.7
B8#5,2701,2789,0.5,1.2
B8#6,2794,2701,1,3.7
B8#7,2784,2631,0.5,-2.1
B8#8,2735,2648,1,3.8
B8#9,2843,2654,1,2.5
B8#10,2789,2776,1,4.8
B8#11,2631,2843,0.5,2.7
B8#12,2776,2794,0.5,0.3
B8#13,2648,2784,0,-3.1
B8#14,2654,2789,0,-3.1
B8#15,2701,2735,0.5,0.5
B8#16,2784,2701,1,3.8
B8#17,2735,2776,0.5,0.6
B8#18,2794,2654,0.5,-1.9
B8#19,2631,2648,0.5,0.2
B8#20,2843,2789,0.5,-0.8
B8#21,2789,2794,0.5,0.1
B8#22,2654,2735,0.5,1.1
B8#23,2776,2784,0.5,0.1
B8#24,2701,2631,0.5,-1.0
B8#25,2648,2843,0.5,2.5
B8#26,2784,2654,0.5,-1.8
B8#27,2735,2789,0.5,0.8
B8#28,2631,2776,1,7.0
B8#29,2843,2794,0.5,-0.7
B8#30,2648,2701,0,-4.2
B8#31,2776,2648,0.5,-1.8
B8#32,2794,2735,0.5,-0.8
B8#33,2789,2784,0,-5.1
B8#34,2654,2631,0.5,-0.3
B8#35,2701,2843,0,-3.1
B8#36,2843,2735,0.5,-1.5
B8#37,2648,2654,0.5,0.1
B8#38,2784,2794,0.5,0.1
B8#39,2701,2776,0.5,1.1
B8#40,2631,2789,0.5,2.1
B8#41,2789,2648,0.5,-1.9
B8#42,2776,2843,0.5,1.0
B8#43,2735,2784,0,-4.3
B8#44,2794,2631,0.5,-2.2
B8#45,2654,2701,0.5,0.7
B9#1,2516,2845,0,-1.3
B9#2,2735,2819,0.5,1.2
B9#3,2773,2774,0.5,0.0
B9#4,2763,2695,0.5,-1.0
B9#5,2628,2693,0.5,0.9
B9#6,2693,2845,0,-2.9
B9#7,2774,2516,1,1.8
B9#8,2819,2773,0.5,-0.7
B9#9,2695,2735,0,-4.4
B9#10,2628,2763,0.5,1.9
B9#11,2845,2774,0.5,-1.0
B9#12,2735,2628,1,3.5
B9#13,2516,2819,0,-1.5
B9#14,2773,2695,0.5,-1.1
B9#15,2763,2693,0.5,-1.0
B9#16,2819,2845,0.5,0.4
B9#17,2695,2516,1,2.6
B9#18,2763,2735,1,4.6
B9#19,2693,2774,0,-3.9
B9#20,2628,2773,0,-3.0
B9#21,2845,2695,0.5,-2.0
B9#22,2774,2819,0.5,0.6
B9#23,2773,2763,0.5,-0.1
B9#24,2735,2693,0.5,-0.6
B9#25,2516,2628,1,6.6
B9#26,2693,2819,0.5,1.7
B9#27,2695,2774,1,6.1
B9#28,2628,2845,0,-2.2
B9#29,2763,2516,0.5,-3.1
B9#30,2735,2773,0.5,0.5
B9#31,2773,2693,0.5,-1.1
B9#32,2516,2735,0.5,2.8
B9#33,2845,2763,1,3.8
B9#34,2774,2628,0,-7.0
B9#35,2819,2695,1,3.3
B9#36,2693,2695,0.5,0.0
B9#37,2628,2819,0,-2.5
B9#38,2735,2845,0,-3.5
B9#39,2773,2516,1,1.9
B9#40,2763,2774,0.5,0.2
B9#41,2695,2628,1,4.0
B9#42,2819,2763,0.5,-0.8
B9#43,2845,2773,1,4.0
B9#44,2516,2693,0,-2.7
B9#45,2774,2735,0.5,-0.6
B0#1,2615,2600,0.5,-0.2
B0#2,2510,2615,0.5,1.5
B0#3,2510,2725,0,-2.2
B0#4,2510,2600,0,-3.7
B0#5,2615,2510,0.5,-1.5
B0#6,2615,2725,0.5,1.5
B0#7,2725,2510,1,2.2
B0#8,2725,2615,0.5,-1.5
B0#9,2725,2600,1,3.3
B0#10,2600,2510,0.5,-1.3
B0#11,2600,2615,0.5,0.2
B0#12,2600,2725,0.5,1.7
B1#1,2650,2555,1,3.7
B1#2,2650,2595,1,4.2
B1#3,2650,2420,1,2.1
B1#4,2405,2575,0,-2.7
B1#5,2650,2405,1,2.0
B1#6,2405,2650,0,-2.0
B1#7,2405,2555,0,-3.0
B1#8,2405,2595,0.5,2.5
B1#9,2405,2420,0,-4.8
B1#10,2555,2575,0.5,0.3
B1#11,2555,2650,0.5,1.3
B1#12,2575,2420,1,2.9
B1#13,2650,2575,1,3.9
B1#14,2555,2420,1,3.1
B1#15,2595,2575,0.5,-0.3
B1#16,2595,2650,0,-4.2
B1#17,2595,2405,0.5,-2.5
B1#18,2595,2555,1,4.4
B1#19,2595,2420,0.5,-2.3
B1#20,2420,2575,0,-2.9
B1#21,2420,2650,0,-2.1
B1#22,2420,2405,0.5,-0.2
B1#23,2420,2555,0,-3.1
B1#24,2420,2595,1,7.3
B1#25,2575,2595,0.5,0.3
B1#26,2575,2555,0,-5.3
B1#27,2575,2405,1,2.7
B1#28,2575,2650,0.5,1.1
B1#29,2555,2595,1,5.6
B1#30,2555,2405,0,-7.0
B8#1,2752,2746,0.5,-0.1
B8#2,2765,2689,0.5,-1.1
B8#3,2751,2729,0.5,-0.3
B8#4,2732,2672,0.5,-0.9
B8#5,2684,2726,0,-4.4
B8#6,2696,2716,0,-4.7
B8#7,2679,2705,0.5,0.4
B8#8,2729,2696,1,4.5
B8#9,2705,2751,0,-4.3
B8#10,2726,2672,0.5,-0.8
B8#11,2746,2765,0.5,0.3
B8#12,2716,2732,0.5,0.2
B8#13,2684,2752,1,6.0
B8#14,2689,2679,0.5,-0.1
B8#15,2732,2729,1,5.0
B8#16,2752,2726,0.5,-0.4
B8#17,2672,2716,0,-4.4
B8#18,2751,2689,0.5,-0.9
B8#19,2696,2705,0,-4.9
B8#20,2679,2746,1,6.0
B8#21,2765,2684,1,3.9
B8#22,2689,2696,1,5.1
B8#23,2726,2716,0.5,-0.1
B8#24,2746,2751,0.5,0.1
B8#25,2684,2679,0.5,-0.1
B8#26,2752,2765,1,5.2
B8#27,2729,2672,1,4.2
B8#28,2705,2732,0.5,0.4
B8#29,2765,2726,0.5,-0.6
B8#30,2672,2705,0.5,0.5
B8#31,2716,2729,0.5,0.2
B8#32,2732,2689,0,-5.6
B8#33,2679,2752,0.5,1.0
B8#34,2696,2746,0.5,0.7
B8#35,2751,2684,0.5,-1.0
B8#36,2684,2696,0,-4.8
B8#37,2752,2751,0.5,-0.0
B8#38,2726,2729,1,5.0
B8#39,2705,2716,0.5,0.2
B8#40,2765,2679,0.5,-1.2
B8#41,2746,2732,1,4.8
B8#42,2689,2672,0.5,-0.2
B8#43,2729,2705,0.5,-0.3
B8#44,2696,2752,1,5.8
B8#45,2679,2726,1,5.7
B8#46,2751,2765,0,-4.8
B8#47,2732,2684,1,4.3
B8#48,2716,2689,0.5,-0.4
B8#49,2672,2746,0.5,1.0
B8#50,2726,2705,0.5,-0.3
B8#51,2684,2672,1,4.8
B8#52,2679,2751,0.5,1.0
B8#53,2689,2729,0.5,0.6
B8#54,2765,2696,0.5,-1.0
B8#55,2752,2732,1,4.7
B8#56,2746,2716,0.5,-0.4
B8#57,2672,2752,0,-3.9
B8#58,2732,2765,0.5,0.5
B8#59,2696,2679,0.5,-0.2
B8#60,2716,2684,1,4.5
B8#61,2705,2689,0.5,-0.2
B8#62,2729,2746,1,5.2
B8#63,2751,2726,1,4.6
B8#64,2684,2729,0.5,0.6
B8#65,2752,2716,0.5,-0.5
B8#66,2679,2732,0.5,0.8
B8#67,2746,2705,0.5,-0.6
B8#68,2765,2672,0.5,-1.3
B8#69,2726,2689,0.5,-0.5
B8#70,2751,2696,0,-5.8
B8#71,2705,2684,0,-5.3
B8#72,2732,2751,0.5,0.3
B8#73,2689,2746,1,5.8
B8#74,2729,2752,0.5,0.3
B8#75,2716,2765,0.5,0.7
B8#76,2696,2726,0.5,0.4
B8#77,2672,2679,0.5,0.1
B8#78,2765,2729,1,4.5
B8#79,2751,2672,0,-6.1
B8#80,2679,2716,1,5.5
B8#81,2696,2732,0.5,0.5
B8#82,2752,2705,1,4.3
B8#83,2726,2746,0,-4.7
B8#84,2684,2689,0.5,0.1
B8#85,2689,2752,0.5,0.9
B8#86,2705,2765,0,-4.1
B8#87,2732,2726,0.5,-0.1
B8#88,2746,2684,1,4.1
B8#89,2672,2696,1,5.3
B8#90,2729,2679,0.5,-0.7
B8#91,2716,2751,0.5,0.5
B9#1,2775,2650,1,3.3
B9#2,2775,2640,1,3.1
B9#3,2610,2600,0,-5.1
B9#4,2610,2610,0.5,0.0
B9#5,2610,2775,0,-2.8
B9#6,2610,2605,1,4.9
B9#7,2610,2630,0.5,0.3
B9#8,2610,2650,0.5,0.6
B9#9,2610,2580,0.5,-0.4
B9#10,2610,2640,1,5.4
B9#11,2580,2615,1,5.5
B9#12,2580,2610,0.5,0.4
B9#13,2580,2775,0.5,2.5
B9#14,2580,2610,0.5,0.4
B9#15,2580,2605,0.5,0.4
B9#16,2580,2630,0.5,0.7
B9#17,2580,2580,0.5,0.0
B9#18,2580,2640,1,5.9
B9#19,2605,2600,0,-5.1
B9#20,2605,2525,1,3.9
B9#21,2605,2575,1,4.6
B9#22,2605,2625,0.5,0.3
B9#23,2605,2630,0.5,0.4
B9#24,2605,2610,0.5,0.1
B9#25,2605,2650,0.5,0.6
B9#26,2605,2640,0.5,0.5
B9#27,2575,2640,1,5.9
B9#28,2575,2615,1,5.6
B9#29,2575,2610,0.5,0.5
B9#30,2575,2775,0.5,2.6
B9#31,2575,2610,0.5,0.5
B9#32,2575,2580,0,-4.9
B9#33,2575,2580,0.5,0.1
B9#34,2575,2600,0,-4.6
B9#35,2625,2640,1,5.2
B9#36,2625,2615,0.5,-0.1
B9#37,2625,2525,0.5,-1.4
B9#38,2625,2610,0.5,-0.2
B9#39,2625,2610,0,-5.2
B9#40,2625,2580,0.5,-0.6
B9#41,2625,2575,0.5,-0.7
B9#42,2625,2600,0.5,-0.4
B9#43,2630,2600,1,4.6
B9#44,2630,2525,1,3.5
B9#45,2630,2575,1,4.2
B9#46,2630,2625,0.5,-0.1
B9#47,2630,2610,1,4.7
B9#48,2630,2650,1,5.3
B9#49,2630,2640,1,5.1
B9#50,2630,2600,0,-5.4
B9#51,2610,2640,0,-4.6
B9#52,2610,2615,1,5.1
B9#53,2610,2525,0.5,-1.2
B9#54,2610,2610,0,-5.0
B9#55,2610,2580,0,-5.4
B9#56,2610,2575,1,4.5
B9#57,2610,2625,0.5,0.2
B9#58,2610,2600,0.5,-0.1
B9#59,2650,2640,0.5,-0.1
B9#60,2650,2600,0.5,-0.7
B9#61,2650,2525,1,3.3
B9#62,2650,2580,0.5,-1.0
B9#63,2650,2575,1,3.9
B9#64,2650,2625,1,4.6
B9#65,2650,2610,1,4.4
B9#66,2650,2600,1,4.3
B9#67,2580,2600,0.5,0.3
B9#68,2580,2525,1,4.2
B9#69,2580,2605,0.5,0.4
B9#70,2580,2625,0.5,0.6
B9#71,2580,2630,0.5,0.7
B9#72,2580,2610,0.5,0.4
B9#73,2580,2650,0.5,1.0
B9#74,2580,2640,0.5,0.9
B9#75,2640,2640,0,-5.0
B9#76,2640,2600,0.5,-0.6
B9#77,2640,2525,1,3.4
B9#78,2640,2575,1,4.1
B9#79,2640,2625,0.5,-0.2
B9#80,2640,2610,0.5,-0.4
B9#81,2640,2650,1,5.1
B9#82,2640,2600,0.5,-0.6
B9#83,2600,2640,0.5,0.6
B9#84,2600,2615,0,-4.8
B9#85,2600,2610,1,5.1
B9#86,2600,2775,0.5,2.3
B9#87,2600,2605,0.5,0.1
B9#88,2600,2580,0.5,-0.3
B9#89,2600,2580,0,-5.3
B9#90,2775,2625,0.5,-2.0
B9#91,2775,2605,0.5,-2.3
B9#92,2775,2630,1,3.0
B9#93,2610,2640,0.5,0.4
B9#94,2610,2580,0.5,-0.4
B9#95,2775,2600,0.5,-2.3
B9#96,2610,2610,0.5,0.0
B9#97,2610,2630,0,-4.7
B9#98,2610,2650,0,-4.4
B9#99,2610,2775,1,7.2
B9#100,2610,2600,0.5,-0.1
B9#101,2610,2605,0.5,-0.1
B9#102,2525,2575,0.5,0.7
B9#103,2525,2580,0.5,0.8
B9#104,2525,2600,1,6.1
B9#105,2525,2775,0,-1.9
B9#106,2525,2610,0,-3.8
B9#107,2525,2610,1,6.2
B9#108,2525,2640,0.5,1.6
B9#109,2600,2600,0.5,0.0
B9#110,2525,2615,0.5,1.3
B9#111,2600,2625,0.5,0.4
B9#112,2600,2575,0.5,-0.4
B9#113,2600,2610,0.5,0.1
B9#114,2600,2525,0.5,-1.1
B9#115,2600,2615,1,5.2
B9#116,2600,2580,0.5,-0.3
B9#117,2615,2640,0.5,0.4
B9#118,2615,2580,0.5,-0.5
B9#119,2600,2640,0.5,0.6
B9#120,2615,2630,1,5.2
B9#121,2615,2605,0.5,-0.1
B9#122,2615,2650,1,5.5
B9#123,2615,2775,0.5,2.2
B9#124,2615,2610,0.5,-0.1
B9#125,2615,2610,0,-5.1
B9#126,2640,2605,0.5,-0.5
B9#127,2775,2610,0.5,-2.2
B9#128,2640,2580,0,-5.9
B9#129,2640,2610,0,-5.4
B9#130,2640,2775,0,-3.1
B9#131,2640,2610,0.5,-0.4
B9#132,2640,2580,1,4.1
B9#133,2640,2630,0.5,-0.1
B9#134,2600,2610,0.5,0.1
B9#135,2775,2580,1,2.5
B9#136,2640,2615,1,4.6
B9#1,2675,2746,0,-4.0
B9#2,2756,2733,0.5,-0.3
B9#3,2720,2745,0,-4.6
B9#4,2733,2675,1,4.2
B9#5,2720,2756,0.5,0.5
B9#6,2745,2746,0.5,0.0
B9#7,2746,2733,0.5,-0.2
B9#8,2756,2745,0.5,-0.2
B9#9,2675,2720,0.5,0.6
B9#10,2746,2756,0.5,0.1
B9#11,2733,2720,0.5,-0.2
B9#12,2675,2745,0.5,1.0
B9#13,2756,2675,0.5,-1.1
B9#14,2720,2746,0,-4.6
B9#15,2745,2733,0,-5.2
B9#16,2746,2675,1,4.0
B9#17,2745,2720,1,4.6
B9#18,2733,2756,0.5,0.3
B9#19,2746,2745,1,5.0
B9#20,2675,2733,0.5,0.8
B9#21,2756,2720,1,4.5
B9#22,2745,2756,0.5,0.2
B9#23,2720,2675,0.5,-0.6
B9#24,2733,2746,0.5,0.2
B9#25,2733,2745,0.5,0.2
B9#26,2675,2756,0.5,1.1
B9#27,2746,2720,0.5,-0.4
B9#28,2756,2746,0.5,-0.1
B9#29,2720,2733,0.5,0.2
B9#30,2745,2675,1,4.0
B0#1,2741,2752,1,5.2
B0#2,2672,2740,1,6.0
B0#3,2813,2733,0.5,-1.1
B0#4,2740,2813,0.5,1.0
B0#5,2752,2733,0.5,-0.3
B0#6,2741,2672,0.5,-1.0
B0#7,2813,2741,0.5,-1.0
B0#8,2672,2752,0.5,1.1
B0#9,2733,2740,0,-4.9
B0#10,2740,2741,1,5.0
B0#11,2733,2672,1,4.1
B0#12,2813,2752,1,4.1
B0#13,2672,2813,0,-3.1
B0#14,2752,2740,0.5,-0.2
B0#15,2741,2733,1,4.9
B0#16,2752,2741,0.5,-0.2
B0#17,2733,2813,0,-3.9
B0#18,2740,2672,0.5,-1.0
B0#19,2813,2740,1,4.0
B0#20,2733,2752,0.5,0.3
B0#21,2672,2741,0,-4.0
B0#22,2741,2813,0.5,1.0
B0#23,2740,2733,0.5,-0.1
B0#24,2752,2672,0,-6.1
B0#25,2813,2672,0.5,-1.9
B0#26,2733,2741,0.5,0.1
B0#27,2740,2752,0.5,0.2
B0#28,2672,2733,0,-4.1
B0#29,2741,2740,0,-5.0
B0#30,2752,2813,0,-4.1
B3#1,2734,2776,0,-4.4
B3#2,2736,2705,0.5,-0.4
B3#3,2773,2767,0,-5.1
B3#4,2737,2761,0.5,0.3
B3#5,2763,2780,0,-4.8
B3#6,2733,2752,0.5,0.3
B3#7,2776,2752,1,4.7
B3#8,2780,2733,0.5,-0.7
B3#9,2761,2763,0.5,0.0
B3#10,2767,2737,0.5,-0.4
B3#11,2705,2773,0.5,1.0
B3#12,2734,2736,0.5,0.0
B3#13,2736,2776,0,-4.4
B3#14,2773,2734,0,-5.6
B3#15,2737,2705,0.5,-0.5
B3#16,2763,2767,0.5,0.1
B3#17,2733,2761,0,-4.6
B3#18,2752,2780,0.5,0.4
B3#19,2776,2780,0.5,0.1
B3#20,2761,2752,1,4.9
B3#21,2767,2733,0.5,-0.5
B3#22,2705,2763,1,5.8
B3#23,2734,2737,0.5,0.0
B3#24,2736,2773,1,5.5
B3#25,2773,2776,0.5,0.0
B3#26,2737,2736,0.5,-0.0
B3#27,2763,2734,0,-5.4
B3#28,2733,2705,1,4.6
B3#29,2752,2767,0.5,0.2
B3#30,2780,2761,1,4.7
B3#31,2776,2761,0,-5.2
B3#32,2767,2780,0.5,0.2
B3#33,2705,2752,1,5.7
B3#34,2734,2733,0.5,-0.0
B3#35,2736,2763,1,5.4
B3#36,2773,2737,0.5,-0.5
B3#37,2737,2776,1,5.6
B3#38,2763,2773,0.5,0.1
B3#39,2733,2736,1,5.0
B3#40,2752,2734,1,4.7
B3#41,2780,2705,1,3.9
B3#42,2761,2767,1,5.1
B3#43,2776,2767,0,-5.1
B3#44,2705,2761,0.5,0.8
B3#45,2734,2780,0.5,0.7
B3#46,2736,2752,0.5,0.2
B3#47,2773,2733,1,4.4
B3#48,2737,2763,0.5,0.4
B3#49,2763,2776,0.5,0.2
B3#50,2733,2737,0.5,0.1
B3#51,2752,2773,0.5,0.3
B3#52,2780,2736,0.5,-0.6
B3#53,2761,2734,1,4.6
B3#54,2767,2705,0.5,-0.9
B3#55,2776,2705,0.5,-1.0
B3#56,2734,2767,1,5.5
B3#57,2736,2761,1,5.4
B3#58,2773,2780,1,5.1
B3#59,2737,2752,0.5,0.2
B3#60,2763,2733,1,4.6
B3#61,2733,2776,0.5,0.6
B3#62,2752,2763,1,5.2
B3#63,2780,2737,0.5,-0.6
B3#64,2761,2773,0.5,0.2
B3#65,2767,2736,1,4.6
B3#66,2705,2734,0.5,0.4
B8#1,2645,2620,0.5,-0.4
B8#2,2560,2630,0.5,1.0
B8#3,2560,2620,0.5,0.9
B8#4,2560,2610,0.5,0.7
B8#5,2560,2715,0,-2.9
B8#6,2560,2565,0.5,0.1
B8#7,2560,2645,0.5,1.2
B8#8,2610,2675,0.5,0.9
B8#9,2610,2565,0.5,-0.6
B8#10,2610,2620,0.5,0.1
B8#11,2610,2750,0,-3.1
B8#12,2610,2620,0.5,0.1
B8#13,2610,2585,0.5,-0.4
B8#14,2610,2605,0.5,-0.1
B8#15,2750,2625,0.5,-1.7
B8#16,2750,2595,1,2.9
B8#17,2750,2560,1,2.5
B8#18,2750,2595,0.5,-2.1
B8#19,2750,2595,0.5,-2.1
B8#20,2750,2585,1,2.8
B8#21,2750,2605,1,3.0
B8#22,2715,2630,0.5,-1.2
B8#23,2715,2610,0.5,-1.5
B8#24,2715,2750,1,5.5
B8#25,2715,2595,1,3.3
B8#26,2715,2585,1,3.2
B8#27,2715,2645,1,4.0
B8#28,2715,2605,0.5,-1.5
B8#29,2620,2625,0.5,0.1
B8#30,2620,2560,0.5,-0.9
B8#31,2620,2585,0.5,-0.5
B8#32,2675,2585,0,-6.3
B8#33,2620,2595,0.5,-0.4
B8#34,2620,2595,0.5,-0.4
B8#35,2620,2585,0.5,-0.5
B8#36,2620,2605,0.5,-0.2
B8#37,2560,2675,0,-3.4
B8#38,2595,2565,0.5,-0.4
B8#39,2595,2595,0.5,0.0
B8#40,2595,2630,0.5,0.5
B8#41,2595,2560,1,4.5
B8#42,2595,2610,0,-4.8
B8#43,2595,2715,0.5,1.7
B8#44,2595,2645,0.5,0.7
B8#45,2595,2625,0.5,0.4
B8#46,2595,2595,0.5,0.0
B8#47,2595,2630,1,5.5
B8#48,2595,2560,0,-5.5
B8#49,2595,2610,0.5,0.2
B8#50,2595,2595,0.5,0.0
B8#51,2595,2645,0,-4.3
B8#52,2585,2625,1,5.6
B8#53,2585,2595,0.5,0.1
B8#54,2585,2630,0.5,0.6
B8#55,2585,2560,0.5,-0.4
B8#56,2585,2595,0.5,0.1
B8#57,2585,2595,1,5.1
B8#58,2585,2605,1,5.3
B8#59,2645,2675,0,-4.6
B8#60,2645,2565,0.5,-1.1
B8#61,2560,2595,1,5.5
B8#62,2645,2610,0.5,-0.5
B8#63,2645,2750,0,-3.5
B8#64,2645,2620,1,4.6
B8#65,2645,2585,0,-5.9
B8#66,2605,2625,0.5,0.3
B8#67,2605,2595,0.5,-0.1
B8#68,2605,2630,0.5,0.4
B8#69,2605,2560,0.5,-0.6
B8#70,2605,2595,0.5,-0.1
B8#71,2605,2595,0,-5.1
B8#72,2605,2645,0.5,0.6
B8#73,2675,2595,1,3.9
B8#74,2620,2595,0.5,-0.4
B8#75,2620,2595,0.5,-0.4
B8#76,2620,2620,0.5,0.0
B8#77,2620,2715,0.5,1.3
B8#78,2620,2750,0.5,1.8
B8#79,2620,2625,1,5.1
B8#80,2630,2645,0.5,0.2
B8#81,2630,2620,1,4.9
B8#82,2630,2750,0,-3.3
B8#83,2630,2610,1,4.7
B8#84,2630,2620,0.5,-0.1
B8#85,2630,2565,0.5,-0.9
B8#86,2630,2675,0.5,0.6
B8#87,2595,2645,0.5,0.7
B8#88,2595,2620,0.5,0.4
B8#89,2595,2715,1,6.7
B8#90,2595,2610,1,5.2
B8#91,2595,2620,0.5,0.4
B8#92,2595,2630,0.5,0.5
B8#93,2595,2565,0.5,-0.4
B8#94,2595,2675,1,6.1
B8#95,2565,2605,0.5,0.6
B8#96,2565,2585,0.5,0.3
B8#97,2565,2595,1,5.4
B8#98,2565,2620,1,5.8
B8#99,2565,2715,0,-3.0
B8#100,2565,2750,0.5,2.4
B8#101,2565,2620,0.5,0.8
B8#102,2565,2675,0.5,1.5
B8#103,2625,2645,0.5,0.3
B8#104,2620,2605,0.5,-0.2
B8#105,2595,2675,1,6.1
B8#106,2675,2605,0,-6.0
B8#107,2625,2565,0.5,-0.9
B8#108,2625,2595,0.5,-0.4
B8#109,2625,2630,0.5,0.1
B8#110,2625,2560,0.5,-0.9
B8#111,2625,2610,0.5,-0.2
B8#112,2625,2715,0.5,1.3
B8#113,2625,2595,0.5,-0.4
B8#114,2620,2750,0,-3.2
B8#115,2620,2715,0.5,1.3
B8#116,2675,2620,0.5,-0.8
B8#117,2675,2715,0,-4.4
B8#118,2675,2625,0,-5.7
B8#119,2675,2750,0,-3.9
B8#120,2675,2620,0.5,-0.8
B7#1,2575,2630,0.5,0.8
B7#2,2630,2505,1,3.3
B7#3,2505,2630,0,-3.3
